voter_reg_num,county_desc,race,ethnicity,gender,age,voter_city,voter_state,voter_zip,voter_party_code,voted_2016,voted_2020,voted_2024
000000221581,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,19,STONY POINT,NC,28678,REP,0,0,1
000000219656,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,M,59,TAYLORSVILLE,NC,28681,REP,1,1,1
000000218989,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,M,32,TAYLORSVILLE,NC,28681,REP,1,1,1
000000198668,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,84,STONY POINT,NC,28678,REP,1,1,1
000000223446,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,43,TAYLORSVILLE,NC,28681,REP,0,0,1
000000220861,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,66,TAYLORSVILLE,NC,28681,REP,1,1,1
000000030597,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,44,TAYLORSVILLE,NC,28681,REP,1,1,1
000000217903,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,M,21,TAYLORSVILLE,NC,28681,REP,0,0,1
000000222755,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,M,18,TAYLORSVILLE,NC,28681,UNA,0,0,1
000000195263,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,M,38,TAYLORSVILLE,NC,28681,REP,1,1,1
000000194310,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,40,TAYLORSVILLE,NC,28681,REP,1,1,1
000000223753,ALEXANDER,UNDESIGNATED,UNDESIGNATED,U,26,TAYLORSVILLE,NC,28681,REP,0,0,1
000000220975,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,U,34,TAYLORSVILLE,NC,28681,REP,0,0,1
000000220909,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,36,TAYLORSVILLE,NC,28681,UNA,0,1,1
000000221111,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,M,35,TAYLORSVILLE,NC,28681,DEM,1,1,1
000000221110,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,32,TAYLORSVILLE,NC,28681,DEM,1,1,1
000000223547,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,M,24,TAYLORSVILLE,NC,28681,REP,0,0,1
000000219152,ALEXANDER,WHITE,UNDESIGNATED,F,20,TAYLORSVILLE,NC,28681,REP,0,0,1
000000219347,ALEXANDER,OTHER,HISPANIC or LATINO,M,47,HICKORY,NC,28601,UNA,1,1,1
000000219346,ALEXANDER,OTHER,HISPANIC or LATINO,F,47,HICKORY,NC,28601,UNA,0,0,1
000000222620,ALEXANDER,OTHER,HISPANIC or LATINO,U,26,HIDDENITE,NC,28636,DEM,0,1,1
000000218884,ALEXANDER,OTHER,HISPANIC or LATINO,F,77,TAYLORSVILLE,NC,28681,DEM,0,0,1
000000223111,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,U,52,HICKORY,NC,28601,DEM,1,0,1
000000220231,ALEXANDER,UNDESIGNATED,UNDESIGNATED,U,20,TAYLORSVILLE,NC,28681,REP,0,0,1
000000221137,ALEXANDER,OTHER,HISPANIC or LATINO,M,76,TAYLORSVILLE,NC,28681,UNA,0,0,1
000000219801,ALEXANDER,WHITE,UNDESIGNATED,M,71,TAYLORSVILLE,NC,28681,REP,0,0,1
000000221307,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,M,44,TAYLORSVILLE,NC,28681,UNA,0,0,1
000000223560,ALEXANDER,UNDESIGNATED,UNDESIGNATED,U,32,TAYLORSVILLE,NC,28681,REP,1,1,1
000000220199,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,49,TAYLORSVILLE,NC,28681,REP,0,0,1
000000027815,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,M,46,HIDDENITE,NC,28636,REP,1,1,1
000000219579,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,M,66,TAYLORSVILLE,NC,28681,REP,1,1,1
000000219174,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,20,TAYLORSVILLE,NC,28681,UNA,0,0,1
000000211812,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,M,24,TAYLORSVILLE,NC,28681,REP,0,0,1
000000201945,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,M,62,TAYLORSVILLE,NC,28681,REP,1,1,1
000000223074,ALEXANDER,WHITE,UNDESIGNATED,F,43,TAYLORSVILLE,NC,28681,REP,1,1,1
000000219578,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,67,TAYLORSVILLE,NC,28681,REP,1,1,1
000000222456,ALEXANDER,WHITE,UNDESIGNATED,F,21,TAYLORSVILLE,NC,28681,REP,0,0,1
000000222602,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,U,43,TAYLORSVILLE,NC,28681,REP,1,1,1
000000220612,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,55,TAYLORSVILLE,NC,28681,UNA,1,1,1
000000222302,ALEXANDER,WHITE,HISPANIC or LATINO,M,48,TAYLORSVILLE,NC,28681,UNA,1,1,1
000000219208,ALEXANDER,UNDESIGNATED,UNDESIGNATED,U,55,STONY POINT,NC,28678,REP,0,1,1
000000219209,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,U,55,STONY POINT,NC,28678,REP,0,1,1
000000219731,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,U,32,TAYLORSVILLE,NC,28681,UNA,1,1,1
000000222298,ALEXANDER,WHITE,HISPANIC or LATINO,F,56,HIDDENITE,NC,28636,UNA,0,0,1
000000223697,ALEXANDER,UNDESIGNATED,UNDESIGNATED,U,37,TAYLORSVILLE,NC,28681,REP,0,1,1
000000222300,ALEXANDER,OTHER,HISPANIC or LATINO,M,54,HIDDENITE,NC,28636,UNA,1,1,1
000000223562,ALEXANDER,WHITE,HISPANIC or LATINO,M,24,TAYLORSVILLE,NC,28681,REP,0,1,1
000000206015,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,47,HICKORY,NC,28601,REP,1,1,1
000000203154,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,M,58,HICKORY,NC,28601,REP,1,1,1
000000219669,ALEXANDER,OTHER,HISPANIC or LATINO,M,51,TAYLORSVILLE,NC,28681,DEM,0,1,1
000000223752,ALEXANDER,UNDESIGNATED,UNDESIGNATED,U,19,TAYLORSVILLE,NC,28681,DEM,0,0,1
000000211773,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,M,24,TAYLORSVILLE,NC,28681,REP,0,1,1
000000221461,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,24,TAYLORSVILLE,NC,28681,UNA,0,1,1
000000222570,ALEXANDER,BLACK or AFRICAN AMERICAN,UNDESIGNATED,M,50,STONY POINT,NC,28678,UNA,1,1,1
000000222598,ALEXANDER,WHITE,UNDESIGNATED,F,19,TAYLORSVILLE,NC,28681,DEM,0,0,1
000000212435,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,39,TAYLORSVILLE,NC,28681,UNA,0,1,1
000000223409,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,65,TAYLORSVILLE,NC,28681,REP,0,0,0
000000218746,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,M,21,HIDDENITE,NC,28636,REP,0,0,1
000000218079,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,29,TAYLORSVILLE,NC,28681,UNA,1,1,1
000000223492,ALEXANDER,WHITE,UNDESIGNATED,F,18,HICKORY,NC,28601,REP,0,0,1
000000221357,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,M,51,HICKORY,NC,28601,REP,0,0,1
000000223148,ALEXANDER,WHITE,UNDESIGNATED,M,55,TAYLORSVILLE,NC,28681,NLB,0,0,1
000000223674,ALEXANDER,WHITE,UNDESIGNATED,M,69,HICKORY,NC,28601,REP,0,0,1
000000220009,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,M,72,STONY POINT,NC,28678,REP,0,1,1
000000217574,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,59,STONY POINT,NC,28678,REP,1,1,1
000000221431,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,46,TAYLORSVILLE,NC,28681,UNA,0,0,1
000000219787,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,M,55,TAYLORSVILLE,NC,28681,REP,1,0,1
000000212852,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,36,TAYLORSVILLE,NC,28681,UNA,0,0,1
000000215492,ALEXANDER,WHITE,UNDESIGNATED,U,33,TAYLORSVILLE,NC,28681,REP,0,1,1
000000032179,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,M,74,TAYLORSVILLE,NC,28681,UNA,1,1,1
000000032178,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,68,TAYLORSVILLE,NC,28681,REP,1,1,1
000000203723,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,M,30,TAYLORSVILLE,NC,28681,REP,1,1,1
000000222933,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,M,87,TAYLORSVILLE,NC,28681,REP,1,1,0
000000222381,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,32,TAYLORSVILLE,NC,28681,DEM,0,1,1
000000223266,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,M,24,TAYLORSVILLE,NC,28681,UNA,0,1,1
000000219905,ALEXANDER,OTHER,HISPANIC or LATINO,M,37,HICKORY,NC,28601,UNA,0,0,1
000000220704,ALEXANDER,OTHER,HISPANIC or LATINO,M,73,HICKORY,NC,28601,DEM,0,0,1
000000218924,ALEXANDER,WHITE,HISPANIC or LATINO,M,37,STONY POINT,NC,28678,UNA,0,1,1
000000222996,ALEXANDER,WHITE,UNDESIGNATED,F,38,STONY POINT,NC,28678,UNA,0,0,1
000000201844,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,M,40,HIDDENITE,NC,28636,UNA,1,1,1
000000223023,ALEXANDER,UNDESIGNATED,UNDESIGNATED,U,44,HICKORY,NC,28601,REP,0,0,1
000000222289,ALEXANDER,WHITE,UNDESIGNATED,F,41,HICKORY,NC,28601,REP,1,1,1
000000019656,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,M,60,HIDDENITE,NC,28636,UNA,0,1,1
000000223804,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,M,33,HIDDENITE,NC,28636,UNA,0,0,1
000000222885,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,U,39,TAYLORSVILLE,NC,28681,UNA,1,1,0
000000223213,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,U,35,TAYLORSVILLE,NC,28681,UNA,0,0,1
000000222628,ALEXANDER,WHITE,UNDESIGNATED,F,18,TAYLORSVILLE,NC,28681,DEM,0,0,1
000000223809,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,40,STONY POINT,NC,28678,REP,0,0,1
000000219783,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,M,24,TAYLORSVILLE,NC,28681,REP,0,1,1
000000218083,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,M,68,TAYLORSVILLE,NC,28681,DEM,1,1,1
000000219080,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,20,TAYLORSVILLE,NC,28681,REP,0,0,1
000000218082,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,73,TAYLORSVILLE,NC,28681,REP,1,1,1
000000223011,ALEXANDER,UNDESIGNATED,UNDESIGNATED,U,58,HIDDENITE,NC,28636,REP,0,0,1
000000220725,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,60,TAYLORSVILLE,NC,28681,UNA,1,1,1
000000223057,ALEXANDER,WHITE,UNDESIGNATED,M,64,TAYLORSVILLE,NC,28681,UNA,1,1,1
000000222375,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,M,29,TAYLORSVILLE,NC,28681,UNA,1,1,1
000000219343,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,M,22,TAYLORSVILLE,NC,28681,REP,0,0,1
000000211154,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,56,TAYLORSVILLE,NC,28681,DEM,0,0,1
000000223264,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,26,TAYLORSVILLE,NC,28681,REP,1,1,1
000000218736,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,M,80,TAYLORSVILLE,NC,28681,REP,1,1,1
000000218737,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,78,TAYLORSVILLE,NC,28681,UNA,1,1,1
000000223610,ALEXANDER,OTHER,HISPANIC or LATINO,F,28,HIDDENITE,NC,28636,UNA,1,1,1
000000220181,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,M,65,TAYLORSVILLE,NC,28681,REP,0,0,1
000000220203,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,61,TAYLORSVILLE,NC,28681,REP,0,0,1
000000219322,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,61,TAYLORSVILLE,NC,28681,REP,0,0,1
000000219658,ALEXANDER,OTHER,HISPANIC or LATINO,M,21,TAYLORSVILLE,NC,28681,REP,0,0,0
000000217887,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,M,61,TAYLORSVILLE,NC,28681,REP,0,0,1
000000217888,ALEXANDER,OTHER,NOT HISPANIC or NOT LATINO,F,58,TAYLORSVILLE,NC,28681,REP,0,0,1
000000221236,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,19,TAYLORSVILLE,NC,28681,REP,0,0,1
000000218678,ALEXANDER,UNDESIGNATED,NOT HISPANIC or NOT LATINO,U,61,HIDDENITE,NC,28636,REP,1,1,1
000000218684,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,U,64,HIDDENITE,NC,28636,UNA,1,1,1
000000001470,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,75,TAYLORSVILLE,NC,28681,UNA,1,1,1
000000001471,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,M,78,TAYLORSVILLE,NC,28681,UNA,1,1,1
000000223638,ALEXANDER,UNDESIGNATED,HISPANIC or LATINO,M,65,TAYLORSVILLE,NC,28681,DEM,1,0,1
000000220918,ALEXANDER,OTHER,HISPANIC or LATINO,M,44,TAYLORSVILLE,NC,28681,UNA,0,0,1
000000220737,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,67,HICKORY,NC,28601,REP,0,0,1
000000212980,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,25,HIDDENITE,NC,28636,DEM,0,1,1
000000210560,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,M,31,TAYLORSVILLE,NC,28681,UNA,0,0,1
000000222991,ALEXANDER,BLACK or AFRICAN AMERICAN,UNDESIGNATED,F,42,TAYLORSVILLE,NC,28681,UNA,0,0,1
000000221302,ALEXANDER,BLACK or AFRICAN AMERICAN,NOT HISPANIC or NOT LATINO,M,80,TAYLORSVILLE,NC,28681,DEM,1,1,1
000000216694,ALEXANDER,WHITE,UNDESIGNATED,M,34,HICKORY,NC,28601,REP,1,1,1
000000217262,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,U,33,HICKORY,NC,28601,REP,1,0,1
000000215944,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,M,69,TAYLORSVILLE,NC,28681,DEM,0,1,1
000000218850,ALEXANDER,BLACK or AFRICAN AMERICAN,NOT HISPANIC or NOT LATINO,F,60,TAYLORSVILLE,NC,28681,DEM,0,0,1
000000211068,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,37,HIDDENITE,NC,28636,UNA,0,1,1
000000218878,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,23,HICKORY,NC,28601,DEM,0,1,1
000000221190,ALEXANDER,ASIAN,NOT HISPANIC or NOT LATINO,F,42,TAYLORSVILLE,NC,28681,DEM,0,0,1
000000211631,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,M,64,TAYLORSVILLE,NC,28681,REP,0,0,0
000000222519,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,M,72,TAYLORSVILLE,NC,28681,DEM,0,0,1
000000223368,ALEXANDER,UNDESIGNATED,UNDESIGNATED,U,18,HICKORY,NC,28601,UNA,0,0,1
000000217689,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,45,HICKORY,NC,28601,REP,1,1,1
000000223744,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,M,35,TAYLORSVILLE,NC,28681,UNA,0,1,1
000000219816,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,35,TAYLORSVILLE,NC,28681,REP,0,1,1
000000218158,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,M,39,TAYLORSVILLE,NC,28681,DEM,0,0,1
000000218157,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,38,TAYLORSVILLE,NC,28681,DEM,0,0,1
000000222629,ALEXANDER,UNDESIGNATED,UNDESIGNATED,U,28,TAYLORSVILLE,NC,28681,LIB,0,0,1
000000221237,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,M,19,TAYLORSVILLE,NC,28681,UNA,0,0,1
000000220936,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,19,HICKORY,NC,28601,UNA,0,0,1
000000220935,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,M,19,HICKORY,NC,28601,UNA,0,0,1
000000220647,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,61,TAYLORSVILLE,NC,28681,REP,0,0,1
000000220648,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,M,69,TAYLORSVILLE,NC,28681,REP,0,0,1
000000032232,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,54,TAYLORSVILLE,NC,28681,REP,1,1,1
000000223043,ALEXANDER,WHITE,UNDESIGNATED,M,92,STONY POINT,NC,28678,NLB,0,1,1
000000222831,ALEXANDER,WHITE,UNDESIGNATED,M,42,HICKORY,NC,28601,UNA,0,0,1
000000222832,ALEXANDER,WHITE,UNDESIGNATED,F,36,HICKORY,NC,28601,UNA,0,0,1
000000219865,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,U,26,TAYLORSVILLE,NC,28681,UNA,1,0,1
000000215651,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,M,63,TAYLORSVILLE,NC,28681,REP,1,1,1
000000218311,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,U,30,TAYLORSVILLE,NC,28681,REP,1,1,1
000000218479,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,M,29,TAYLORSVILLE,NC,28681,REP,1,1,1
000000219274,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,62,TAYLORSVILLE,NC,28681,REP,0,0,1
000000220126,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,U,36,TAYLORSVILLE,NC,28681,UNA,0,1,1
000000215302,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,M,59,HICKORY,NC,28601,REP,0,1,1
000000196332,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,M,55,TAYLORSVILLE,NC,28681,REP,1,1,1
000000193696,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,55,TAYLORSVILLE,NC,28681,REP,1,1,1
000000218480,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,M,71,TAYLORSVILLE,NC,28681,REP,0,0,1
000000213195,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,63,HIDDENITE,NC,28636,REP,0,0,1
000000219295,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,21,TAYLORSVILLE,NC,28681,UNA,0,0,1
000000212403,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,M,39,HIDDENITE,NC,28636,REP,1,1,1
000000220053,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,36,HIDDENITE,NC,28636,UNA,0,0,1
000000218140,ALEXANDER,UNDESIGNATED,UNDESIGNATED,U,68,GRANITE FALLS,NC,28630,REP,0,1,1
000000217590,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,M,33,TAYLORSVILLE,NC,28681,UNA,0,0,1
000000223176,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,36,HICKORY,NC,28601,REP,0,0,1
000000223746,ALEXANDER,UNDESIGNATED,UNDESIGNATED,U,30,STONY POINT,NC,28678,REP,1,1,1
000000219786,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,M,38,HIDDENITE,NC,28636,REP,1,1,1
000000218969,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,U,35,HIDDENITE,NC,28636,REP,1,1,1
000000214652,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,22,HICKORY,NC,28601,UNA,0,1,1
000000212103,ALEXANDER,WHITE,UNDESIGNATED,F,28,HIDDENITE,NC,28636,UNA,0,0,1
000000219586,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,37,HICKORY,NC,28601,REP,0,0,1
000000219540,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,M,37,HICKORY,NC,28601,REP,0,0,1
000000223612,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,M,30,HIDDENITE,NC,28636,REP,0,0,1
000000217890,ALEXANDER,WHITE,UNDESIGNATED,M,54,TAYLORSVILLE,NC,28681,UNA,1,1,1
000000217889,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,51,TAYLORSVILLE,NC,28681,UNA,1,1,1
000000223460,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,M,46,TAYLORSVILLE,NC,28681,REP,1,1,1
000000223548,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,M,61,TAYLORSVILLE,NC,28681,REP,0,0,1
000000219410,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,34,TAYLORSVILLE,NC,28681,UNA,0,1,1
000000223483,ALEXANDER,WHITE,UNDESIGNATED,M,35,TAYLORSVILLE,NC,28681,REP,0,0,1
000000220327,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,M,59,TAYLORSVILLE,NC,28681,UNA,1,1,1
000000222483,ALEXANDER,WHITE,UNDESIGNATED,M,73,HICKORY,NC,28601,UNA,1,1,1
000000195914,ALEXANDER,WHITE,UNDESIGNATED,F,37,HICKORY,NC,28601,REP,1,1,1
000000218116,ALEXANDER,WHITE,UNDESIGNATED,F,60,TAYLORSVILLE,NC,28681,UNA,0,0,1
000000190996,ALEXANDER,WHITE,UNDESIGNATED,F,55,TAYLORSVILLE,NC,28681,DEM,1,1,1
000000190997,ALEXANDER,WHITE,UNDESIGNATED,M,58,TAYLORSVILLE,NC,28681,DEM,0,0,1
000000223575,ALEXANDER,WHITE,UNDESIGNATED,M,46,TAYLORSVILLE,NC,28681,REP,0,0,1
000000191076,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,M,40,TAYLORSVILLE,NC,28681,UNA,1,1,1
000000017810,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,61,TAYLORSVILLE,NC,28681,UNA,1,1,1
000000217997,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,22,TAYLORSVILLE,NC,28681,DEM,0,0,1
000000220796,ALEXANDER,WHITE,UNDESIGNATED,F,19,TAYLORSVILLE,NC,28681,REP,0,0,1
000000222677,ALEXANDER,UNDESIGNATED,UNDESIGNATED,U,47,TAYLORSVILLE,NC,28681,REP,0,0,1
000000223359,ALEXANDER,WHITE,UNDESIGNATED,M,61,TAYLORSVILLE,NC,28681,REP,0,0,1
000000217320,ALEXANDER,WHITE,HISPANIC or LATINO,M,61,HICKORY,NC,28601,DEM,0,0,1
000000223733,ALEXANDER,TWO or MORE RACES,NOT HISPANIC or NOT LATINO,F,18,TAYLORSVILLE,NC,28681,DEM,0,0,1
000000200335,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,51,TAYLORSVILLE,NC,28681,REP,1,1,1
000000217492,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,22,HIDDENITE,NC,28636,UNA,0,0,1
000000218954,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,73,TAYLORSVILLE,NC,28681,UNA,0,0,1
000000222490,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,20,TAYLORSVILLE,NC,28681,REP,0,0,1
000000222492,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,M,22,TAYLORSVILLE,NC,28681,REP,0,0,1
000000213210,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,M,34,TAYLORSVILLE,NC,28681,UNA,0,0,1
000000220220,ALEXANDER,UNDESIGNATED,UNDESIGNATED,F,35,HIDDENITE,NC,28636,REP,0,0,1
000000219420,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,M,41,HIDDENITE,NC,28636,REP,0,0,1
000000221446,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,M,68,TAYLORSVILLE,NC,28681,REP,0,0,1
000000221445,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,68,TAYLORSVILLE,NC,28681,REP,0,0,1
000000222294,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,21,TAYLORSVILLE,NC,28681,UNA,0,0,1
000000019031,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,M,57,HIDDENITE,NC,28636,DEM,1,1,1
000000218834,ALEXANDER,WHITE,UNDESIGNATED,M,21,TAYLORSVILLE,NC,28681,UNA,0,0,1
000000217441,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,M,57,TAYLORSVILLE,NC,28681,UNA,1,0,1
000000223749,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,23,TAYLORSVILLE,NC,28681,UNA,0,1,1
000000217708,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,M,21,TAYLORSVILLE,NC,28681,REP,0,0,1
000000223685,ALEXANDER,WHITE,UNDESIGNATED,F,27,HIDDENITE,NC,28636,UNA,0,0,1
000000222297,ALEXANDER,WHITE,UNDESIGNATED,M,44,HIDDENITE,NC,28636,UNA,0,1,1
000000221405,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,U,52,TAYLORSVILLE,NC,28681,UNA,0,0,1
000000195165,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,52,TAYLORSVILLE,NC,28681,REP,0,1,1
000000219187,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,20,TAYLORSVILLE,NC,28681,UNA,0,0,1
000000220460,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,19,TAYLORSVILLE,NC,28681,REP,0,0,1
000000221804,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,M,18,TAYLORSVILLE,NC,28681,UNA,0,0,1
000000221099,ALEXANDER,WHITE,UNDESIGNATED,M,56,TAYLORSVILLE,NC,28681,REP,1,1,1
000000221098,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,U,54,TAYLORSVILLE,NC,28681,REP,1,1,1
000000006003,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,F,70,STONY POINT,NC,28678,REP,1,1,1
000000018103,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,M,79,STONY POINT,NC,28678,REP,1,1,1
000000220283,ALEXANDER,WHITE,NOT HISPANIC or NOT LATINO,M,57,TAYLORSVILLE,NC,28681,REP,0,0,1
